"Record ID","Record","Associated company > Domains","Series","Associated company > Description","Lead Investors > Name","New Investors > Name","Investors > Name","Access","Deal stage","""Deal stage"" Changed At","""Deal stage"" Previous Values","Source","Deal Size","Post Valuation","Deal Date","Investors > Team","Associated company > Team > Name","Investors > Domains"
"e1868532-838d-41ef-8392-32356cbcf160","Point One Navigation","pointonenav.com","Series C","Developer of a location and mapping system designed to assist autonomous vehicles. The company's system utilizes sensor fusion techniques and networks to inform the location of vehicles and offers tailored autonomous systems, including self-driving vehicles, commercial drones, and other robotic applications to integrate highly accurate location data into their products, enabling robotics firms, mapping providers, and autonomous vehicle builders to secure their cars, drones, package delivery robots, ships, and trains.","Khosla Ventures","Coral Capital,Khosla Ventures","Alumni Ventures,Coral Capital,IA Ventures,Khosla Ventures,UP Partners",,"Qualified","2026-06-09T20:12:02Z","Watchlist","ID8 Investments","35000000","244000000","2025-09-18","Sarah Worden,Pete Mathias,Alex Morgan",,"av.vc,coralcap.co,iaventures.com,khoslaventures.com,up.partners"
"b86c9dcb-d234-422c-a2ab-882d423bad11","Omnea","omnea.co","Series B","Developer of an AI-native platform designed to streamline procurement across teams and systems. The company offers centralized supplier management, improved buying experience, and integrated commercial and risk governance, enabling global enterprises to optimize procurement processes and enhance operational efficiency.","Insight Partners,Khosla Ventures","Insight Partners,Khosla Ventures,Prosus","First Round Capital,Insight Partners,Khosla Ventures,Prosus",,"Qualified","2026-06-09T20:12:01Z","Watchlist","ID8 Investments","49680000","298310000","2025-09-17","Brad Fiedler,Alex Morgan,ting-ting.liu@prosus.com",,"firstround.com,insightpartners.com,khoslaventures.com,prosus.com"
"27cc4d4c-1a54-4856-b49c-de134c6a2de9","Kojo (Business/Productivity Software)","usekojo.com","Series C","Developer of a cloud-based construction management software designed to help contractors in materials management and procurement. The company's software streamlines materials management to improve profitability by bringing together the field, procurement, and distributors onto the platform, simplifying the supply chain by automating the process of ordering and tracking materials, enabling contractors to get their materials on-site and on time.","Battery Ventures","Battery Ventures","8VC,Battery Ventures",,"Qualified","2026-06-09T20:11:26Z","Watchlist","ID8 Investments","49000000","289000000","2025-09-15","Kimmy Scotti",,"8vc.com,battery.com"
"35c26adc-1d68-4180-960c-da98a55359cb","GreenLite Technologies","greenlite.com","Series B","Operator of a prop-tech platform intended for city planning, construction and real estate development. The company's platform engages in monitoring key dates for all projects and streamlines the construction permitting process for efficient construction permitting, designing, creating and developing business, enabling customers to save months on each project, significantly accelerating their timelines.","Insight Partners","Insight Partners","Craft Ventures,Insight Partners",,"Qualified","2026-06-09T20:11:26Z","Watchlist","ID8 Investments","49500000","160000000","2025-09-15","Bil Harmer,Brad Fiedler",,"craftventures.com,insightpartners.com"
"9a70819c-ed58-460d-899c-a041b6ece804","Arch","arch.co","Series B","Developer of a digital administration platform designed to manage private investment operations. The company offers a dashboard that consolidates investment history, documents, performance tracking, and data from multiple sources, enabling investors and advisors to access comprehensive information and reduce manual administrative work.","Oak HC/FT","Franklin Templeton,F&FC,MUFG Innovation Partners,Oak HC/FT","Craft Ventures,Franklin Templeton,F&FC,Menlo Ventures,MUFG Innovation Partners,Oak HC/FT,Quiet Capital",,"Qualified","2026-06-09T20:11:25Z","Watchlist","ID8 Investments","52000000","369000000","2025-09-15","Bil Harmer,Shimali Puri,Jayni Shah,Lee Linden","Shelton Rogers,John Gully,John Gully","craftventures.com,franklinresources.com,fafc.com,menlovc.com,ip.mufg.jp,oakhcft.com,quiet.com"
"9a110902-a1a0-4e4f-8812-17c19cb4c772","Auterion","auterion.com","Series B","Developer of a drone software platform designed to make large-scale operations safe and integrated into workflows. The company's platform inspects inaccessible assets like wind turbines, solar farms, pipelines, and production facilities from the air faster, safely, and at less cost, enabling firms to smoothly integrate drone fleets, operations, and data into one workflow.","Bessemer Venture Partners","Bessemer Venture Partners","Bessemer Venture Partners",,"Qualified","2026-06-09T20:11:25Z","Watchlist","ID8 Investments","105000000","600000000","2025-09-13",,,"bvp.com"
"98a69a05-f3d3-4ced-bb8c-e0ba3f25a927","PsiQuantum","psiquantum.com","Series E","Operator of a quantum computing company intended to build and deploy functional quantum computers. The company focuses on creating large-scale, fault-tolerant systems that leverage existing infrastructure, enabling researchers and industries to tackle complex problems and drive advancements in various fields through enhanced computational capabilities.","BlackRock","1789 Capital,Palo Alto Growth Capital,Ribbit Capital","1789 Capital,BlackRock,Palo Alto Growth Capital,Ribbit Capital",,"Qualified","2026-06-09T20:11:25Z","Watchlist","ID8 Investments","1000000000","7000000000","2025-09-10","Dane Fraser,Paul Abrahimzadeh,Jordan Cohen,Leo Valentine,Omeed Malik,Emanuel Zareh,Steve Jeffries,Kellyann Perdie,Andy Nasser,Mark Moskowitz,Kate Balser,Chris Ward-Willis,Marshall Merriman,Natalia Martinez,Alex Lazovsky",,"1789capital.vc,1789capital.io,blackrock.com,paloalto.capital,ribbitcap.com"
"0192090f-55d9-43f8-878b-d79c10c39914","Newcore","newcore.com","Series A","Security-first identity platform managing both human employees and AI agents as first-class identities.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"08de78a4-ded7-4f4b-9864-3d4454c83106","Copperlane","copperlane.ai","Series A","AI-native mortgage loan origination platform automating underwriting and preapproval analysis.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"0bb1dfb3-fbdb-4a5f-831b-61ae9180b18c","Fyxer AI","fyxer.com",,,,,,,"Pipeline","2026-06-19T18:28:48Z","Round Live","ID8 Investments",,,,,,
"10c847b3-2d3a-4eac-bed3-a61b5b13288e","Simile","simile.ai","Series A","Stanford-spinout AI startup building high-fidelity digital twins/generative agents to simulate human behavior.","Index Ventures,Greenoaks",,"Index Ventures,Greenoaks",,"Pipeline","2026-07-16T20:18:16Z","",,,"2000000000",,,,"indexventures.com,greenoaks.com"
"121681e8-635a-4cae-a5f6-054d6461be06","Clay","clay.com","Series D","AI-native GTM data platform for enriching contact/company data and automating outbound workflows (Claygent).","Wellington Management",,"Wellington Management",,"Pipeline","2026-07-16T20:18:16Z","",,,"7000000000",,,,"wellington.com"
"13fa35ba-6f18-4c4c-8c89-d153a916521b","Blackbox","blackbox.ai","Series B","AI coding assistant / agent-orchestration platform for developers.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"14dcb19a-8177-4507-a0fb-186a2cda81ef","Supio","supio.com","Series B",,,,,,"Target","2026-06-11T17:07:17Z","","ID8 Investments",,,,,,
"15aa68ae-db0e-4cec-b8b1-f716b71ef6b5","Draftwise","draftwise.com",,,"Index Ventures",,,,"Pipeline","2026-06-19T18:28:49Z","Round Live","ID8 Investments","50000000",,,,,
"1dfdc35f-ff28-4c4f-acda-381483728e6e","Namespace","namespace.so","Series B","Dev-infrastructure/compute platform purpose-built for running code and AI coding agents.","Scale Venture Partners",,"Scale Venture Partners",,"Pipeline","2026-07-16T20:18:16Z","",,"40000000","320000000",,"Rahim Noorani",,"scalevp.com"
"2674918a-71cc-4e33-b884-d16ac3c3b026","Walden Robotics","waldenrobotics.com","Seed","Toyota Research Institute spinout building wheeled general-purpose humanoid robots for factory/logistics work.","Deviation",,"Deviation,Toyota Ventures",,"Pipeline","2026-07-16T20:18:16Z","",,"300000000","1100000000",,,,"deviation.com,toyota.ventures"
"2af2fa71-d1be-4901-98b1-60b4b18f1c5d","Noah Labs","noah-labs.com","Series A","AI-powered telemonitoring and voice-based diagnostics for heart failure patients.",,,,,"Pipeline","2026-07-16T20:18:16Z","",,,,,,,
"2c7439a0-d594-4348-a802-f18b7e2fc111","Omni Analytics","omni.co","Later Stage VC",,"ICONIQ Capital,Redpoint Ventures",,,,"Watchlist","2026-06-11T17:07:18Z","","ID8 Investments","120000000",,,,,
"2cc41596-9c92-43ef-be36-56e148a516ac","Tavily","tavily.com",,,"Insight Partners",,,,"Pipeline","2026-06-19T18:28:20Z","Round Live","ID8 Investments",,,,,,
"315aecae-a6fa-4598-8c0f-632cdec14ab1","Project Prometheus",,"Early Stage VC",,"BlackRock",,,,"Watchlist","2026-06-11T17:07:18Z","","ID8 Investments",,"30000000000",,,,
"38df87ff-ff1c-4620-a2e8-e30aa21af702","Tenkara Labs","tenkara.ai","Series A","AI-powered operations/procurement agents automating supplier discovery and compliance for U.S. manufacturers.",,,,,"Pipeline","2026-07-16T20:18:16Z","",,,,,,,
"3c23d5d4-6e60-4e9c-9689-0bfce1c35422","Harbinger","harbingermotors.com","Series D",,"Tiger Global Management",,"Tiger Global Management",,"Pipeline","2026-07-16T20:18:16Z","",,,"1800000000",,,,"tigerglobal.com"
"41195741-98ba-4f3c-a8de-70353cb4e066","Vapi","vapi.ai",,,,,"Peak XV",,"Qualified","2026-07-16T19:48:34Z","",,,,,,,"peakxv.com"
"4158a06b-9f6b-4cf3-9267-45377c65f55c","Akido","akidolabs.com","Series C",,,,,,"Target","2026-06-11T17:07:15Z","","ID8 Investments",,,,,,
"4458e1d7-a86b-4dc5-89f3-7065c8d4884d","Consensus.app","consensus.app",,,"Union Square Ventures",,,,"Pipeline","2026-06-19T18:28:16Z","Round Live","ID8 Investments",,,,,,
"4da15885-ab4f-46a3-a1e1-c6d5f1f4f602","Numa","numa.com","Series C","AI for car dealerships","Costanoa Ventures",,"Mitsui & Co.,Touring Capital,Alphabet,Nordstar,Threshold Ventures,Costanoa Ventures,Gradient Ventures,Endeavor Greece",,"Pipeline","2026-06-18T15:52:06Z","Qualified","Jesse Bloom",,,,"Josh Stein",,"mitsui.com,touringcapital.com,abc.xyz,nordstar.com,threshold.vc,costanoa.vc,gradient.com,endeavor.org.gr"
"5a7bb4bf-af4a-4b81-a61d-46e8d19f06e4","Path Robotics","path-robotics.com","Series E",,,,,,"Watchlist","2026-07-14T13:37:29Z","Passed,Pipeline",,,,,,,
"5e21a89b-65de-4cc1-80ff-23236aa43934","Harmonic Security","harmonic.security","Series B","AI data-governance and security platform detecting and blocking sensitive-data leakage into GenAI tools.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"6285f7b0-9f12-4239-bfe7-3fb8afe24ed9","Taxfyle","taxfyle.com","Series B","AI tax filing","Northwestern Mutual,Fuel Venture Capital,Northwestern Mutual",,"again.capital,Fuel Venture Capital,Ocean Azul Partners,Beatport,Skypointer Venture Partners,VentureOut",,"Pipeline","2026-06-18T15:52:08Z","Qualified","Jesse Bloom",,,,"Daniel Sakovics Matutes,Manuel Serna Igual",,"again.capital,fuelventurecapital.com,oceanazulpartners.com,beatport.com,skypointervp.com,ventureoutny.com"
"6c542b33-1363-4994-b728-1cfd7cd15ef3","Temporal","temporal.io","Series E","Open-source durable execution / workflow orchestration platform for reliable, long-running applications and AI agent workflows.",,,"Andreessen Horowitz",,"Pipeline","2026-07-16T20:18:15Z","",,,,,"Michelle Volz",,"a16z.com"
"6f99df22-85a7-4d43-b134-c0668b38a541","Profound","tryprofound.com","Series D","AI answer-engine optimization (AEO) platform tracking brand visibility and citations in AI answer engines like ChatGPT, Gemini, and Perplexity.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,"3000000000",,,,
"70a9ef0c-f5a8-4036-8434-971c9ac3023d","Pallet","pallet.com","Series C",,"General Catalyst",,,,"Target","2026-06-11T17:07:17Z","","ID8 Investments",,,,,,
"7a362b84-bb7e-40be-9d7c-48dad559a681","Eridu","eridu.ai","Series B","Stealth AI-networking company building clean-sheet, high-radix network switches for AI data centers.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"7b5ccdfa-9f77-41d6-8360-6caaccd56179","Pi Security","pi.security","Series B","Agentic AI application-security platform that autonomously finds and ships vulnerability fixes across the SDLC.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"7bba9403-9faf-4de9-bfce-e22d862fc0d3","Xbow","xbow.com","Series B",,,,,,"Target","2026-06-11T17:07:15Z","","ID8 Investments",,,,,,
"7f33bd08-7732-48b7-b9c9-047ebe598823","Trajectory","trajectory.ai","Series A","AI research lab building continual-learning infrastructure so agentic AI systems improve from real-world interactions.","Sequoia Capital",,"Sequoia Capital",,"Pipeline","2026-07-16T20:18:16Z","",,"40000000",,,"Alfred Lin",,"sequoiacap.com"
"7ff4aef0-b013-44d4-91c3-77bd5cc0dfd8","Firecrawl","firecrawl.dev","Series B","API platform letting AI agents search, scrape, and crawl the live web at scale for LLM-ready data.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,,,,,
"86bdc1bf-fbab-48bc-8723-6f27f79787f5","FalconX","falconx.io","Series E","Institutional-grade crypto prime brokerage offering execution, custody, and credit for digital assets.",,,,,"Pipeline","2026-07-16T20:18:15Z","",,,"6000000000",,,,
"95b6fe3d-9f33-4d86-ba7a-14b803cd857a","Snorkel","snorkel.ai","Series E","Data-centric AI platform for programmatic data labeling and training-data/evaluation infrastructure.","Insight Partners",,"Insight Partners",,"Pipeline","2026-07-16T20:18:16Z","",,,"3500000000",,"Brad Fiedler",,"insightpartners.com"
"a060b2a9-0c0b-4c64-aeac-1b0cc9b17e54","Dili","dili.com","Series A","AI platform automating due-diligence and compliance document review for energy/infrastructure/construction firms.","Khosla Ventures",,"Khosla Ventures",,"Pipeline","2026-07-16T20:18:16Z","",,,,,"Alex Morgan",,"khoslaventures.com"
